CUSTOMER_ID|CARD_ID|OPENING_DATE|EXPIRY_DATE|CLOSING_DATE|CLOSING_REASON
"C113154"|"PC10010788"|1997-05-07|2014-05-31||""
"C113153"|"PC10010789"|1996-01-16|2013-10-31||""
"C113152"|"PC10010790"|2003-01-09|2015-12-31||""
"C113151"|"PC10010791"|2007-09-27|2014-09-30||""
"C113150"|"PC10010792"|1999-10-26|2015-10-31|2013-01-25|"VOL_CHURN"
"C113150"|"PC10010793"|1999-03-02|2014-04-30||""
"C113149"|"PC10010794"|2008-07-16|2015-07-31||""
"C113148"|"PC10010795"|2008-05-21|2015-05-31||""
"C113147"|"PC10010796"|2001-12-12|2014-12-31||""
"C113146"|"PC10010797"|2003-05-17|2013-11-30||""
"C113145"|"PC10010798"|2005-11-12|2014-11-30||""
"C113144"|"PC10010799"|2005-12-10|2016-06-30||""
"C113143"|"PC10010800"|2003-12-19|2014-04-30||""
"C113142"|"PC10010801"|1996-05-09|2015-04-30||""
"C113141"|"PC10010802"|2006-02-17|||""
"C113140"|"PC10010803"|1998-04-02|2014-04-30||""
"C113140"|"PC10010804"|1994-09-09|2015-05-31||""
"C113139"|"PC10010805"|1996-09-29|2014-03-31||""
"C113138"|"PC10010806"|1999-02-10|2014-07-31||""
"C113137"|"PC10010807"|2000-01-19|2015-01-31||""
"C113136"|"PC10010808"|2006-03-05|2015-03-31||""
"C113135"|"PC10010809"|1998-07-30|2014-04-30||""
"C113134"|"PC10010810"|1996-07-14|2014-06-30||""
"C113133"|"PC10010811"|2002-10-13|2013-09-30||""
"C113132"|"PC10010812"|1998-06-27|2015-06-30||""
"C113132"|"PC10010813"|1997-06-09|2014-06-30||""
"C113131"|"PC10010814"|1999-03-10|2016-04-30||""
"C113130"|"PC10010815"|2003-11-07|2015-11-30||""
"C113129"|"PC10010816"|2009-12-13|2013-12-31||""
"C113128"|"PC10010817"|1996-03-09|2014-12-31|2013-06-15|"VOL_CHURN"
"C113127"|"PC10010818"|2008-07-10|2015-07-31||""
"C113126"|"PC10010819"|2002-02-10|2013-09-30||""
"C113125"|"PC10010820"|2009-03-21|2014-03-31||""
"C113125"|"PC10010821"|2004-05-07|2014-05-31||""
"C113124"|"PC10010822"|1996-11-09|2014-02-28||""
"C113123"|"PC10010823"|2007-03-02|2014-03-31||""
"C113122"|"PC10010824"|2005-06-16|2014-06-30||""
"C113121"|"PC10010825"|2011-11-08|2015-11-30||""
"C113120"|"PC10010826"|2010-07-10|2014-07-31||""
"C113119"|"PC10010827"|2006-07-12|2016-07-31||""
"C113118"|"PC10010828"|2001-11-28|2014-11-30||""
"C113117"|"PC10010829"|2002-07-21|2014-04-30||""
"C113116"|"PC10010830"|2005-06-10|2014-06-30||""
"C113115"|"PC10010831"|2004-11-26|2014-12-31||""
"C113114"|"PC10010832"|2006-08-02|2013-08-31||""
"C113114"|"PC10010833"|2003-03-07|2014-03-31|2013-04-24|"VOL_CHURN"
"C113113"|"PC10010834"|2002-09-05|2013-09-30||""
"C113112"|"PC10010835"|1996-11-21|2014-11-30||""
"C113111"|"PC10010836"|2007-07-06|2014-07-31||""
"C113111"|"PC10010837"|2001-02-17|2014-02-28||""
"C113110"|"PC10010838"|2007-06-28|2014-06-30||""
"C113109"|"PC10010839"|2009-04-04|2016-04-30||""
"C113108"|"PC10010840"|2007-06-26|2014-06-30||""
"C113107"|"PC10010841"|1995-07-14|2013-09-30||""
"C113107"|"PC10010842"|1994-01-28|2014-02-28||""
"C113106"|"PC10010843"|2010-10-23|2014-10-31||""
"C113105"|"PC10010844"|2007-06-27|2014-06-30||""
"C113104"|"PC10010845"|1997-07-09|2015-07-31||""
"C113103"|"PC10010846"|1999-07-21|2015-07-31|2013-05-25|"VOL_CHURN"
"C113102"|"PC10010847"|1998-06-10|2014-06-30||""
"C113101"|"PC10010848"|2009-03-21|2014-03-31||""
"C113101"|"PC10010849"|1997-07-09|2014-02-28||""
"C113100"|"PC10010850"|1998-07-31|2016-02-28||""
"C113099"|"PC10010851"|2011-03-10|2015-12-31||""
"C113098"|"PC10010852"|2007-02-04|2014-02-28||""
"C113097"|"PC10010853"|2006-07-06|2016-07-31||""
"C113096"|"PC10010854"|2007-03-27|2014-03-31||""
"C113095"|"PC10010855"|2009-05-13|2016-05-31||""
"C113094"|"PC10010856"|2006-07-01|2016-07-31||""
"C113094"|"PC10010857"|2003-03-04|2015-03-31||""
"C113093"|"PC10010858"|1999-02-14|2014-07-31||""
"C113092"|"PC10010859"|1994-03-31|2014-03-31||""
"C113091"|"PC10010860"|2005-03-09|2015-03-31||""
"C113090"|"PC10010861"|2004-02-27|2014-02-28||""
"C113089"|"PC10010862"|2007-06-29|2014-06-30||""
"C113088"|"PC10010863"|1999-09-04|2016-03-31|2013-06-07|"VOL_CHURN"
"C113087"|"PC10010864"|1997-07-04|2014-06-30||""
"C113086"|"PC10010865"|1999-09-10|2015-12-31||""
"C113086"|"PC10010866"|1999-09-10|2015-09-30||""
"C113085"|"PC10010867"|2005-11-16|2014-11-30||""
"C113084"|"PC10010868"|2003-07-02|2014-07-31||""
"C113083"|"PC10010869"|2002-11-28|2014-11-30||""
"C113082"|"PC10010870"|1999-11-03|2016-04-30|2013-01-06|"VOL_CHURN"
"C113081"|"PC10010871"|2002-07-11|2014-07-31|2013-02-09|"VOL_CHURN"
"C113080"|"PC10010872"|2010-04-15|2014-04-30||""
"C113079"|"PC10010873"|2005-12-10|2014-12-31||""
"C113078"|"PC10010874"|2005-01-27|2014-11-30||""
"C113077"|"PC10010875"|2006-11-29|2014-08-31||""
"C113076"|"PC10010876"|1999-05-21|2014-05-31||""
"C113075"|"PC10010877"|2010-06-26|2014-06-30||""
"C113074"|"PC10010878"|2007-06-27|2014-06-30||""
"C113073"|"PC10010879"|1994-12-18|2013-12-31||""
"C113072"|"PC10010880"|2009-10-02|2013-10-31||""
"C113071"|"PC10010881"|1999-03-02|2014-10-31||""
"C113070"|"PC10010882"|2009-10-08|2013-10-31||""
"C113069"|"PC10010883"|2010-07-10|2014-07-31||""
"C113068"|"PC10010884"|2002-06-27|2015-03-31||""
"C113067"|"PC10010885"|2007-06-27|2014-06-30||""
"C113066"|"PC10010886"|2000-02-03|2014-07-31||""
"C113065"|"PC10010887"|2007-10-02|2014-10-31||""
"C113064"|"PC10010888"|1999-03-10|2014-10-31||""
"C113063"|"PC10010889"|2009-05-16|2016-05-31||""
"C113062"|"PC10010890"|2009-05-17|2014-05-31|2013-03-06|"VOL_CHURN"
"C113062"|"PC10010891"|1998-07-17|2016-06-30||""
"C113061"|"PC10010892"|2009-03-04|2014-03-31||""
"C113061"|"PC10010893"|2003-07-19|2014-07-31||""
"C113060"|"PC10010894"|2000-08-31|2015-08-31||""
"C113059"|"PC10010895"|1995-09-29|2014-09-30||""
"C113059"|"PC10010896"|1995-06-08|2015-06-30||""
"C113058"|"PC10010897"|1995-07-21|2014-06-30||""
"C113057"|"PC10010898"|2000-11-17|2013-11-30||""
"C113056"|"PC10010899"|2008-07-12|2015-07-31||""
"C113055"|"PC10010900"|1993-11-10|2014-02-28||""
"C113054"|"PC10010901"|1997-11-12|2015-07-31||""
"C113053"|"PC10010902"|2009-06-11|2016-06-30||""
"C113052"|"PC10010903"|2002-08-11|2013-08-31||""
"C113051"|"PC10010904"|2000-11-17|2016-06-30|2013-03-17|"VOL_CHURN"
"C113050"|"PC10010905"|1995-06-24|2013-12-31||""
"C113049"|"PC10010906"|2012-01-21|2014-01-31|2013-05-28|"VOL_CHURN"
"C113049"|"PC10010907"|2002-03-13|2016-04-30||""
"C113049"|"PC10010908"|1999-07-08|2016-06-30||""
"C113048"|"PC10010909"|2007-06-23|2014-06-30||""
"C113048"|"PC10010910"|2003-05-16|2013-09-30||""
"C113048"|"PC10010911"|2001-02-22|2014-02-28||""
"C113047"|"PC10010912"|2001-03-07|2014-12-31||""
"C113046"|"PC10010913"|1995-03-26|2014-03-31||""
"C113045"|"PC10010914"|2009-05-17|2014-05-31||""
"C113045"|"PC10010915"|1998-01-30|2016-04-30||""
"C113044"|"PC10010916"|1999-10-19|2016-07-31|2013-03-18|""
"C113043"|"PC10010917"|2006-07-21|2016-07-31||""
"C113042"|"PC10010918"|1997-12-06|2013-12-31||""
"C113041"|"PC10010919"|2002-02-21|||""
"C113040"|"PC10010920"|2011-11-08|2015-11-30||""
"C113039"|"PC10010921"|2006-12-21|2013-06-30|2013-06-09|"VOL_CHURN"
"C113038"|"PC10010922"|2004-07-15|2016-07-31|2013-05-05|"VOL_CHURN"
"C113037"|"PC10010923"|1998-09-24|2014-04-30||""
"C113036"|"PC10010924"|2009-05-15|2016-05-31||""
"C113035"|"PC10010925"|1995-08-08|2015-12-31||""
"C113034"|"PC10010926"|1997-04-02|2014-04-30||""
"C113033"|"PC10010927"|2009-06-18|2016-06-30||""
"C113032"|"PC10010928"|2005-06-10|2014-06-30||""
"C113031"|"PC10010929"|1996-04-13|2013-12-31||""
"C113030"|"PC10010930"|1998-02-12|2014-02-28||""
"C113029"|"PC10010931"|2005-06-10|2014-06-30||""
"C113028"|"PC10010932"|1997-12-11|2014-11-30||""
"C113027"|"PC10010933"|1999-09-21|2014-09-30||""
"C113026"|"PC10010934"|2003-07-24|2014-07-31||""
"C113026"|"PC10010935"|1999-04-17|2014-04-30||""
"C113025"|"PC10010936"|2009-09-23|2013-09-30|2013-05-07|"VOL_CHURN"
"C113025"|"PC10010937"|1997-09-13|2013-09-30||""
"C113024"|"PC10010938"|2003-10-31|2015-07-31||""
"C113023"|"PC10010939"|2004-11-27|2013-11-30||""
"C113022"|"PC10010940"|1997-06-11|2014-04-30||""
"C113021"|"PC10010941"|2007-05-29|2014-05-31||""
"C113020"|"PC10010942"|1997-08-03|2014-05-31||""
"C113019"|"PC10010943"|2000-04-22|2014-10-31||""
"C113018"|"PC10010944"|1998-12-20|2013-08-31||""
"C113017"|"PC10010945"|1999-02-10|2014-07-31||""
"C113016"|"PC10010946"|1998-02-20|2014-02-28||""
"C113015"|"PC10010947"|2005-08-07|2014-05-31||""
"C113014"|"PC10010948"|2000-05-03|2014-05-31||""
"C113013"|"PC10010949"|1998-03-22|2016-03-31||""
"C113012"|"PC10010950"|1995-10-05|2014-11-30||""
"C113011"|"PC10010951"|1999-09-30|2014-04-30|2013-06-09|"VOL_CHURN"
"C113011"|"PC10010952"|1998-08-08|2015-08-31|2013-05-21|"VOL_CHURN"
"C113010"|"PC10010953"|2004-12-15|2013-12-31||""
"C113009"|"PC10010954"|2002-02-09|||""
"C113008"|"PC10010955"|1998-03-19|2016-06-30||""
"C113007"|"PC10010956"|2003-07-22|2016-05-31|2013-05-26|"VOL_CHURN"
"C113006"|"PC10010957"|1997-08-21|2014-05-31||""
"C113005"|"PC10010958"|2005-07-28|2014-07-31||""
"C113004"|"PC10010959"|2006-06-24|2016-06-30||""
"C113003"|"PC10010960"|2008-05-03|2016-06-30||""
"C113003"|"PC10010961"|2007-09-07|2014-09-30||""
"C113003"|"PC10010962"|2001-08-09|2014-08-31||""
"C113003"|"PC10010963"|1998-01-18|2015-12-31||""
"C113002"|"PC10010964"|2004-07-10|2016-07-31||""
"C113001"|"PC10010965"|2010-11-18|2014-11-30||""
"C113000"|"PC10010966"|2001-11-23|2014-11-30|2013-04-07|"VOL_CHURN"
"C112999"|"PC10010967"|1995-11-03|2014-02-28||""
"C112998"|"PC10010968"|2000-06-16|2015-06-30||""
"C112998"|"PC10010969"|1996-01-18|2016-04-30||""
"C112997"|"PC10010970"|2009-05-17|2014-05-31||""
"C112997"|"PC10010971"|2008-06-29|2015-06-30||""
"C112996"|"PC10010972"|2006-07-21|2016-07-31||""
"C112995"|"PC10010973"|1995-09-05|2013-10-31||""
"C112994"|"PC10010974"|1995-07-09|2014-06-30||""
"C112993"|"PC10010975"|1997-12-21|2013-12-31||""
"C112992"|"PC10010976"|2002-05-29|2015-05-31||""
"C112992"|"PC10010977"|1998-05-16|2014-03-31||""
"C112991"|"PC10010978"|1999-03-10|2014-04-30||""
"C112990"|"PC10010979"|1998-12-27|2014-10-31||""
"C112989"|"PC10010980"|2002-11-24|2014-09-30||""
"C112988"|"PC10010981"|2002-08-10|2013-08-31||""
"C112987"|"PC10010982"|2002-07-11|2016-07-31||""
"C112986"|"PC10010983"|2007-11-21|2014-11-30||""
"C112985"|"PC10010984"|2002-07-07|2016-04-30||""
"C112984"|"PC10010985"|2000-11-17|2013-11-30||""
"C112983"|"PC10010986"|2000-05-04|2014-05-31||""
"C112982"|"PC10010987"|2004-04-16|2014-04-30||""
"C112981"|"PC10010988"|2007-06-21|2015-12-31||""
"C112980"|"PC10010989"|2006-06-29|2016-06-30||""
"C112980"|"PC10010990"|2004-06-30|2014-06-30||""
"C112979"|"PC10010991"|2009-07-24|2016-07-31|2013-04-16|"VOL_CHURN"
"C112978"|"PC10010992"|2011-05-12|2015-05-31||""
"C112977"|"PC10010993"|1999-03-10|2014-04-30||""
"C112976"|"PC10010994"|1994-04-04|2014-04-30||""
"C112975"|"PC10010995"|2008-02-01|||""
"C112974"|"PC10010996"|2007-11-21|2014-11-30||""
"C112973"|"PC10010997"|2003-11-13|2013-10-31||""
"C112972"|"PC10010998"|1999-04-21|2014-04-30||""
"C112971"|"PC10010999"|1995-02-01|2014-02-28||""
"C112970"|"PC10011000"|2009-02-27|2016-02-28|2013-05-16|"VOL_CHURN"
"C112969"|"PC10011001"|2011-07-20|2015-07-31||""
"C112968"|"PC10011002"|2009-05-17|2014-05-31||""
"C112968"|"PC10011003"|1999-06-29|2016-03-31||""
"C112967"|"PC10011004"|1996-09-11|2014-04-30||""
"C112966"|"PC10011005"|2006-07-19|2016-07-31||""
"C112965"|"PC10011006"|2009-03-04|2014-11-30||""
"C112964"|"PC10011007"|2002-12-29|2013-12-31||""
"C112963"|"PC10011008"|2006-01-11|2014-12-31||""
"C112962"|"PC10011009"|1998-12-12|2013-12-31||""
"C112960"|"PC10011011"|2009-09-16|2013-09-30||""
"C112959"|"PC10011012"|1996-09-27|2014-04-30||""
"C112958"|"PC10011013"|2007-06-29|2014-06-30||""
"C112958"|"PC10011014"|1994-09-22|2014-06-30||""
"C112957"|"PC10011015"|1995-02-19|2014-06-30||""
"C112956"|"PC10011016"|2007-06-28|2014-06-30||""
"C112955"|"PC10011017"|2002-04-20|2014-04-30||""
"C112954"|"PC10011018"|1999-05-11|2014-09-30||""
"C112953"|"PC10011019"|2010-02-21|2014-02-28|2013-04-27|"VOL_CHURN"
"C112952"|"PC10011020"|2001-12-13|2015-11-30||""
"C112951"|"PC10011021"|2009-11-04|2013-11-30|2013-04-15|"VOL_CHURN"
"C112950"|"PC10011022"|1999-02-10|2014-07-31||""
"C112949"|"PC10011023"|2003-08-02|2014-08-31||""
"C112948"|"PC10011024"|2001-01-05|2014-01-31||""
"C112947"|"PC10011025"|2008-01-05|2015-01-31||""
"C112946"|"PC10011026"|2009-03-21|2016-06-30||""
"C112946"|"PC10011027"|2004-11-06|2013-10-31||""
"C112945"|"PC10011028"|2006-01-04|2015-01-31||""
"C112944"|"PC10011029"|1999-02-10|2014-07-31||""
"C112943"|"PC10011030"|2005-06-09|2014-01-31||""
"C112942"|"PC10011031"|2000-08-12|2016-01-31||""
"C112941"|"PC10011032"|2003-11-04|2014-11-30|2013-04-27|"VOL_CHURN"
"C112940"|"PC10011033"|1994-07-28|2014-07-31||""
"C112940"|"PC10011034"|1994-07-25|2015-05-31||""
"C112939"|"PC10011035"|1997-06-23|2014-06-30||""
"C112938"|"PC10011036"|2006-06-16|2016-06-30||""
"C112937"|"PC10011037"|1996-06-16|2014-05-31||""
"C112936"|"PC10011038"|1996-01-14|2014-01-31||""
"C112935"|"PC10011039"|2007-06-26|2015-04-30||""
"C112934"|"PC10011040"|2012-02-23|2016-02-28||""
"C112934"|"PC10011041"|1996-08-08|2014-05-31||""
"C112933"|"PC10011042"|2005-12-10|2014-12-31||""
"C112932"|"PC10011043"|2006-08-26|2013-08-31||""
"C112931"|"PC10011044"|2002-06-22|2014-06-30||""
"C112930"|"PC10011045"|1999-01-09|2014-01-31||""
"C112929"|"PC10011046"|1998-02-18|2014-02-28||""
"C112928"|"PC10011047"|2009-10-31|2013-10-31||""
"C112927"|"PC10011048"|2007-09-12|2014-09-30||""
"C112926"|"PC10011049"|2007-12-11|2014-12-31|2013-04-23|"VOL_CHURN"
"C112925"|"PC10011050"|2004-12-17|2013-12-31||""
"C112924"|"PC10011051"|2010-06-13|2014-06-30||""
"C112924"|"PC10011052"|2009-05-15|2016-05-31||""
"C112923"|"PC10011053"|2003-07-02|2014-01-31||""
"C112922"|"PC10011054"|2009-12-12|2013-12-31|2013-04-22|"VOL_CHURN"
"C112921"|"PC10011055"|1997-05-15|2013-12-31||""
"C112920"|"PC10011056"|2000-11-16|2013-11-30||""
"C112919"|"PC10011057"|1996-11-08|2014-02-28||""
"C112918"|"PC10011058"|1999-04-03|2014-02-28||""
"C112917"|"PC10011059"|1996-08-08||2013-03-11|"VOL_CHURN"
"C112916"|"PC10011060"|2009-03-21|2014-03-31||""
"C112916"|"PC10011061"|2009-02-20|2016-02-28||""
"C112916"|"PC10011062"|2004-02-28|2016-02-28||""
"C112915"|"PC10011063"|2003-07-02|2014-07-31||""
"C112914"|"PC10011064"|2007-06-26|2014-06-30||""
"C112914"|"PC10011065"|1997-08-28|2014-05-31|2013-04-18|"VOL_CHURN"
"C112913"|"PC10011066"|1999-03-10|2013-08-31||""
"C112912"|"PC10011067"|2005-05-04|2014-05-31||""
"C112911"|"PC10011068"|1998-10-16|2014-03-31||""
"C112910"|"PC10011069"|2000-11-04|2013-11-30||""
"C112909"|"PC10011070"|2006-07-28|2016-07-31||""
"C112908"|"PC10011071"|2003-05-28|2014-04-30||""
"C112907"|"PC10011072"|2005-06-22|2014-06-30||""
"C112906"|"PC10011073"|1999-02-10|2014-07-31||""
"C112905"|"PC10011074"|2001-06-07|2014-06-30||""
"C112904"|"PC10011075"|2009-06-28|2016-06-30||""
"C112903"|"PC10011076"|2002-06-22|2014-06-30|2013-04-12|"VOL_CHURN"
"C112902"|"PC10011077"|1999-03-10|2014-10-31|2013-04-13|"VOL_CHURN"
"C112901"|"PC10011078"|1997-12-04|2014-11-30||""
"C112900"|"PC10011079"|1997-05-15|2013-12-31||""
"C112899"|"PC10011080"|2011-06-22|2015-06-30||""
"C112898"|"PC10011081"|2006-06-23|2016-06-30||""
"C112897"|"PC10011082"|1999-02-05|2014-05-31||""
"C112896"|"PC10011083"|1997-05-15|2013-11-30||""
"C112895"|"PC10011084"|1997-07-13|2014-02-28||""
"C112894"|"PC10011085"|2008-05-31|2015-05-31||""
"C112893"|"PC10011086"|2006-07-01|2016-07-31||""
"C112892"|"PC10011087"|1999-03-10|2013-10-31||""
"C112891"|"PC10011088"|2000-12-14|2013-08-31||""
"C112890"|"PC10011089"|2003-04-08|2014-04-30||""
"C112889"|"PC10011090"|1998-07-26|2014-06-30||""
"C112888"|"PC10011091"|2011-05-19|2016-05-31||""
"C112887"|"PC10011092"|2011-10-22|2015-10-31||""
"C112886"|"PC10011093"|2009-03-21|2014-03-31||""
"C112885"|"PC10011094"|2009-05-15|2016-05-31||""
"C112884"|"PC10011095"|2005-09-29|2014-09-30||""
"C112883"|"PC10011096"|2005-12-10|2014-12-31||""
"C112882"|"PC10011097"|2005-06-03|2014-06-30||""
"C112881"|"PC10011098"|2009-05-17|2014-05-31||""
"C112880"|"PC10011099"|1999-02-14|2014-07-31||""
"C112879"|"PC10011100"|2011-12-22|2013-12-31||""
"C112878"|"PC10011101"|2006-06-08|2015-06-30||""
"C112877"|"PC10011102"|2003-07-31|2014-07-31||""
"C112876"|"PC10011103"|2002-04-11|2014-04-30||""
"C112875"|"PC10011104"|2007-06-29|2014-06-30||""
"C112874"|"PC10011105"|2001-11-17|2014-11-30||""
"C112873"|"PC10011106"|2001-08-12|2014-08-31||""
"C112873"|"PC10011107"|2000-07-02|2015-11-30||""
"C112872"|"PC10011108"|2004-06-02|2014-06-30||""
"C112871"|"PC10011109"|2001-11-17|2014-11-30||""
"C112870"|"PC10011110"|2005-01-19|2014-01-31||""
"C112869"|"PC10011111"|2009-05-17|2014-05-31||""
"C112869"|"PC10011112"|2007-06-29|2014-06-30||""
"C112869"|"PC10011113"|2000-03-19|2016-01-31||""
"C112869"|"PC10011114"|1996-06-20|2015-06-30|2013-04-05|"VOL_CHURN"
"C112868"|"PC10011115"|2002-12-11|2013-12-31||""
"C112867"|"PC10011116"|2007-07-20|2014-07-31||""
"C112867"|"PC10011117"|2007-07-20|2014-07-31||""
"C112866"|"PC10011118"|2009-06-25|2013-10-31||""
"C112865"|"PC10011119"|2008-09-12|2015-09-30||""
"C112864"|"PC10011120"|2007-12-13|2014-12-31||""
"C112863"|"PC10011121"|1999-03-10|2014-03-31||""
"C112862"|"PC10011122"|2008-08-29|2013-07-31||""
"C112861"|"PC10011123"|1998-11-19|2014-06-30||""
"C112860"|"PC10011124"|2011-09-30|2015-09-30||""
"C112859"|"PC10011125"|2010-11-28|2014-11-30||""
"C112859"|"PC10011126"|2009-03-21|2014-03-31||""
"C112858"|"PC10011127"|2003-08-22|2014-08-31||""
"C112857"|"PC10011128"|2006-04-26|2015-11-30||""
"C112856"|"PC10011129"|2003-05-28|2014-05-31||""
"C112855"|"PC10011130"|2007-07-21|2016-06-30||""
"C112854"|"PC10011131"|2009-09-30|2013-09-30||""
"C112853"|"PC10011132"|1999-05-07|2014-05-31||""
"C112852"|"PC10011133"|1999-04-17|2015-04-30||""
"C112852"|"PC10011134"|1995-04-13|2014-04-30||""
"C112851"|"PC10011135"|2005-11-27|2014-11-30||""
"C112850"|"PC10011136"|1997-02-07|2014-02-28||""
"C112849"|"PC10011137"|2007-02-15|2014-02-28||""
"C112848"|"PC10011138"|2002-05-02|2015-05-31||""
"C112847"|"PC10011139"|2012-03-23|2016-07-31||""
"C112846"|"PC10011140"|1995-07-30|2014-06-30||""
"C112845"|"PC10011141"|1995-11-05|2014-11-30||""
"C112844"|"PC10011142"|2001-09-26|2016-02-28||""
"C112843"|"PC10011143"|1996-01-12|2014-01-31||""
"C112842"|"PC10011144"|1998-01-09|2014-01-31||""
"C112841"|"PC10011145"|2003-09-09|2015-08-31||""
"C112840"|"PC10011146"|2004-02-24|2014-02-28||""
"C112839"|"PC10011147"|2003-06-25|2014-06-30||""
"C112838"|"PC10011148"|1996-02-27|2014-02-28||""
"C112837"|"PC10011149"|1998-05-21|2014-05-31||""
"C112836"|"PC10011150"|1994-12-24|2014-05-31||""
"C112835"|"PC10011151"|2004-06-30|2014-06-30||""
"C112834"|"PC10011152"|1996-01-17|2015-03-31||""
"C112833"|"PC10011153"|1997-06-04|2014-06-30||""
"C112832"|"PC10011154"|2007-06-23|2014-06-30||""
"C112831"|"PC10011155"|2002-05-09|2014-04-30||""
"C112830"|"PC10011156"|2006-09-21|2013-09-30||""
"C112829"|"PC10011157"|2005-09-07|2014-09-30||""
"C112828"|"PC10011158"|2002-06-20|2016-02-28||""
"C112827"|"PC10011159"|1999-12-11|2014-12-31||""
"C112826"|"PC10011160"|2005-10-26|2014-10-31|2013-05-25|"VOL_CHURN"
"C112825"|"PC10011161"|1999-03-10|2013-09-30||""
"C112824"|"PC10011162"|2007-01-12|2014-01-31||""
"C112823"|"PC10011163"|1999-07-15|2015-07-31||""
"C112822"|"PC10011164"|2007-05-12|2014-05-31||""
"C112821"|"PC10011165"|2005-07-08|2014-07-31||""
"C112820"|"PC10011166"|1997-12-10|2013-12-31||""
"C112819"|"PC10011167"|2002-06-26|2015-08-31||""
"C112818"|"PC10011168"|2003-04-04|2014-04-30|2013-06-05|"VOL_CHURN"
"C112818"|"PC10011169"|2002-07-21|2014-07-31|2013-04-25|"INVOL_CHURN"
"C112817"|"PC10011170"|2005-07-16|2014-07-31||""
"C112816"|"PC10011171"|1998-02-13|2014-02-28|2013-03-18|"VOL_CHURN"
"C112815"|"PC10011172"|2007-07-07|2013-09-30||""
"C112814"|"PC10011173"|2003-06-04|2014-06-30||""
"C112813"|"PC10011174"|1999-02-10|2014-07-31||""
"C112812"|"PC10011175"|2007-06-29|2014-06-30|2013-03-02|"VOL_CHURN"
"C112811"|"PC10011176"|2009-03-21|2014-03-31||""
"C112811"|"PC10011177"|1993-06-27|2015-08-31||""
"C112810"|"PC10011178"|1996-05-23|2013-10-31||""
"C112809"|"PC10011179"|2009-03-21|2014-03-31||""
"C112809"|"PC10011180"|2004-06-25|2015-04-30||""
"C112808"|"PC10011181"|2000-11-16|2014-08-31||""
"C112807"|"PC10011182"|2005-11-25|2014-11-30||""
"C112806"|"PC10011183"|1995-03-04|2014-12-31||""
"C112805"|"PC10011184"|2004-03-06|2014-12-31||""
"C112804"|"PC10011185"|2000-06-28|2014-06-30||""
"C112803"|"PC10011186"|2000-11-23|2013-11-30||""
"C112802"|"PC10011187"|1999-02-14|2014-07-31||""
"C112801"|"PC10011188"|2006-08-12|2015-08-31||""
"C112800"|"PC10011189"|2012-02-04|2016-02-28||""
"C112799"|"PC10011190"|2007-05-10|2014-05-31||""
"C112799"|"PC10011191"|2007-05-10|2014-05-31|2013-03-25|"VOL_CHURN"
"C112798"|"PC10011192"|1997-09-21|2014-04-30|2013-04-03|"VOL_CHURN"
"C112797"|"PC10011193"|2005-10-13|2014-10-31||""
"C112796"|"PC10011194"|2001-08-05|2014-08-31||""
"C112795"|"PC10011195"|2004-01-02|2014-01-31||""
"C112794"|"PC10011196"|2000-10-13|2013-10-31||""
"C112793"|"PC10011197"|1995-06-27|2016-06-30||""
"C112792"|"PC10011198"|1999-02-10|2014-07-31||""
"C112791"|"PC10011199"|2002-06-07|2016-04-30|2013-06-06|"VOL_CHURN"
"C112790"|"PC10011200"|1996-10-25|2014-12-31||""
"C112789"|"PC10011201"|2012-03-02|2016-03-31||""
"C112788"|"PC10011202"|2010-01-13|2014-01-31||""
"C112787"|"PC10011203"|1995-10-05|2014-03-31||""
"C112786"|"PC10011204"|2007-06-29|2014-06-30||""
"C112785"|"PC10011205"|2007-06-22|2014-06-30||""
"C112784"|"PC10011206"|2004-03-28|2014-03-31||""
"C112783"|"PC10011207"|2006-08-04|2013-08-31||""
"C112782"|"PC10011208"|1997-06-20|2015-06-30|2013-04-26|"VOL_CHURN"
"C112781"|"PC10011209"|1999-03-09|2014-03-31||""
"C112780"|"PC10011210"|2003-07-02|2014-07-31||""
"C112779"|"PC10011211"|2009-03-04|2014-03-31||""
"C112778"|"PC10011212"|2000-08-05|2013-08-31||""
"C112777"|"PC10011213"|1998-03-06|2014-03-31||""
"C112776"|"PC10011214"|2001-01-03|2015-12-31||""
"C112775"|"PC10011215"|2007-04-04|2014-04-30||""
"C112774"|"PC10011216"|2006-03-02|2015-03-31||""
"C112773"|"PC10011217"|2009-11-18|2013-11-30||""
"C112772"|"PC10011218"|1998-06-21|2014-06-30||""
"C112771"|"PC10011219"|2003-07-18|2014-07-31||""
"C112770"|"PC10011220"|2002-01-26|2014-01-31||""
"C112769"|"PC10011221"|2005-11-10|2014-11-30||""
"C112768"|"PC10011222"|2003-07-25|2014-04-30||""
"C112767"|"PC10011223"|1994-08-10|2014-08-31||""
"C112766"|"PC10011224"|2006-07-13|2016-07-31|2013-05-22|"VOL_CHURN"
"C112765"|"PC10011225"|2008-05-11|2015-05-31|2013-03-01|""
"C112764"|"PC10011226"|2001-09-20|2014-04-30||""
"C112763"|"PC10011227"|1995-08-17|2016-07-31||""
"C112762"|"PC10011228"|2009-06-12|2016-06-30||""
"C112761"|"PC10011229"|2000-12-03|2013-12-31||""
"C112760"|"PC10011230"|2000-11-04|2013-11-30||""
"C112759"|"PC10011231"|2004-07-18|2016-07-31||""
"C112758"|"PC10011232"|2008-12-12|2015-12-31||""
